path	type	strategy	rel_file_path	timestamp	dirty	build	touch_build	node_x	node_y	node_color
/T3D_1_12/T3D_operators/top_to/parexec1	parexec	py	tox/T3D_1_12/T3D_operators/top_to/parexec1.py	2026-09-21 05:18:06 UTC				25	75	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/top_to/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				25	200	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/top_to/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/top_to/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/top_to/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/top_to/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/top_to	base	tox	tox/T3D_1_12/T3D_operators/top_to.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-650	4350	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/transform	null	tox	tox/T3D_1_12/T3D_operators/to_top/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-105	10	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/glsl6_compute	text	glsl	tox/T3D_1_12/T3D_operators/to_top/glsl6_compute.glsl	2026-09-21 05:18:06 UTC				-90	-395	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/glsl5_compute	text	glsl	tox/T3D_1_12/T3D_operators/to_top/glsl5_compute.glsl	2026-09-21 05:18:06 UTC				-90	-245	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/to_top/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				-240	-270	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/chopexec1	chopexec	py	tox/T3D_1_12/T3D_operators/to_top/chopexec1.py	2026-09-21 05:18:06 UTC				-165	155	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/to_top/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/to_top/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/to_top/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/to_top/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/to_top	base	tox	tox/T3D_1_12/T3D_operators/to_top.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-205	4335	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/threshold/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-215	205	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/threshold/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/threshold/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/threshold/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/threshold/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/threshold/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/threshold	base	tox	tox/T3D_1_12/T3D_operators/threshold.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1681	3758	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/vertex	text	glsl	tox/T3D_1_12/T3D_operators/surface/vertex.glsl	2026-09-21 05:18:06 UTC				360	-95	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/surface/reorder1/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-290	355	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/surface/reorder1/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/surface/reorder1/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-175	-75	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/reorder1	base	tox	tox/T3D_1_12/T3D_operators/surface/reorder1.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-105	10	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/pixel	text	glsl	tox/T3D_1_12/T3D_operators/surface/pixel.glsl	2026-09-21 05:18:06 UTC				510	-95	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/parexec1	parexec	py	tox/T3D_1_12/T3D_operators/surface/parexec1.py	2026-09-21 05:18:06 UTC				-525	-850	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/glsl1_compute3	text	glsl	tox/T3D_1_12/T3D_operators/surface/glsl1_compute3.glsl	2026-09-21 05:18:06 UTC				-275	-850	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/surface/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-275	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/surface/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				-275	-100	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/box	geo	tox	tox/T3D_1_12/T3D_operators/surface/box.tox	2026-09-21 05:18:06 UTC		1	2025.33230	550	-700	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/backdrop/glsl2_vertex	text	glsl	tox/T3D_1_12/T3D_operators/surface/backdrop/glsl2_vertex.glsl	2026-09-21 05:18:06 UTC				35	-170	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/backdrop/glsl2_pixel	text	glsl	tox/T3D_1_12/T3D_operators/surface/backdrop/glsl2_pixel.glsl	2026-09-21 05:18:06 UTC				185	-170	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/backdrop/glsl1_vertex	text	glsl	tox/T3D_1_12/T3D_operators/surface/backdrop/glsl1_vertex.glsl	2026-09-21 05:18:06 UTC				35	85	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/backdrop/glsl1_pixel	text	glsl	tox/T3D_1_12/T3D_operators/surface/backdrop/glsl1_pixel.glsl	2026-09-21 05:18:06 UTC				195	85	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/backdrop	geo	tox	tox/T3D_1_12/T3D_operators/surface/backdrop.tox	2026-09-21 05:18:06 UTC		1	2025.33230	550	-850	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/surface/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/surface/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/surface/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/surface/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/surface	geo	tox	tox/T3D_1_12/T3D_operators/surface.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-925	4350	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/transform	null	tox	tox/T3D_1_12/T3D_operators/subtract/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	50	625	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/prefit	text	glsl	tox/T3D_1_12/T3D_operators/subtract/prefit.glsl	2026-09-21 05:18:06 UTC				-90	230	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/subtract/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-440	230	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/subtract/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/subtract/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/subtract/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/subtract/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/subtract/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/subtract	base	tox	tox/T3D_1_12/T3D_operators/subtract.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1950	4200	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/transform	null	tox	tox/T3D_1_12/T3D_operators/sprinkle/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	20	10	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/glsl5_compute	text	glsl	tox/T3D_1_12/T3D_operators/sprinkle/glsl5_compute.glsl	2026-09-21 05:18:06 UTC				35	-252	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/sprinkle/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				-115	-245	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/glsl1_compute	text	glsl	tox/T3D_1_12/T3D_operators/sprinkle/glsl1_compute.glsl	2026-09-21 05:18:06 UTC				40	-825	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/TransformExt	text	py	tox/T3D_1_12/T3D_operators/sprinkle/TransformExt.py	2026-09-21 05:18:06 UTC				-125	50	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sprinkle/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/sprinkle/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/sprinkle/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/sprinkle/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sprinkle	base	tox	tox/T3D_1_12/T3D_operators/sprinkle.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-200	3975	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/transform	null	tox	tox/T3D_1_12/T3D_operators/sphere/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	325	500	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/sphere/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				210	105	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/sphere/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				325	250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/transform	null	tox	tox/T3D_1_12/T3D_operators/sphere/composite1/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	50	625	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/replicator2_callbacks	text	py	tox/T3D_1_12/T3D_operators/sphere/composite1/replicator2_callbacks.py	2026-09-21 05:18:06 UTC				-825	750	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/replicator2	replicator	tox	tox/T3D_1_12/T3D_operators/sphere/composite1/replicator2.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-825	900	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/replicator1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sphere/composite1/replicator1_callbacks.py	2026-09-21 05:18:06 UTC				-1025	750	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/replicator1	replicator	tox	tox/T3D_1_12/T3D_operators/sphere/composite1/replicator1.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1025	900	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/prefit	text	glsl	tox/T3D_1_12/T3D_operators/sphere/composite1/prefit.glsl	2026-09-21 05:18:06 UTC				-115	230	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/sphere/composite1/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-1240	255	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/sphere/composite1/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/chopexec1	chopexec	py	tox/T3D_1_12/T3D_operators/sphere/composite1/chopexec1.py	2026-09-21 05:18:06 UTC				-200	925	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/sphere/composite1/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/composite1	base	tox	tox/T3D_1_12/T3D_operators/sphere/composite1.tox	2026-09-21 05:18:06 UTC		1	2025.33230	584	235	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sphere/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/sphere/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/sphere/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/sphere/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sphere	base	tox	tox/T3D_1_12/T3D_operators/sphere.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1725	5225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/slope/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-90	205	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/slope/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				60	230	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/slope/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/slope/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/slope/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/slope/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/slope	base	tox	tox/T3D_1_12/T3D_operators/slope.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1680	4060	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/transform	null	tox	tox/T3D_1_12/T3D_operators/sdf/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	20	560	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/parexec1	parexec	py	tox/T3D_1_12/T3D_operators/sdf/parexec1.py	2026-09-21 05:18:06 UTC				151	-180	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/sdf/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-40	255	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/sdf/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				35	273	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/transform	null	tox	tox/T3D_1_12/T3D_operators/sdf/composite1/transform.tox	2026-09-21 05:18:06 UTC		1	2025.33230	50	625	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/replicator2_callbacks	text	py	tox/T3D_1_12/T3D_operators/sdf/composite1/replicator2_callbacks.py	2026-09-21 05:18:06 UTC				-825	750	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/replicator2	replicator	tox	tox/T3D_1_12/T3D_operators/sdf/composite1/replicator2.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-825	900	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/replicator1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sdf/composite1/replicator1_callbacks.py	2026-09-21 05:18:06 UTC				-1025	750	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/replicator1	replicator	tox	tox/T3D_1_12/T3D_operators/sdf/composite1/replicator1.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1025	900	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/prefit	text	glsl	tox/T3D_1_12/T3D_operators/sdf/composite1/prefit.glsl	2026-09-21 05:18:06 UTC				-115	230	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/sdf/composite1/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-1240	255	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/sdf/composite1/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/chopexec1	chopexec	py	tox/T3D_1_12/T3D_operators/sdf/composite1/chopexec1.py	2026-09-21 05:18:06 UTC				-200	925	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/sdf/composite1/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/composite1	base	tox	tox/T3D_1_12/T3D_operators/sdf/composite1.tox	2026-09-21 05:18:06 UTC		1	2025.33230	219	308	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/chopexec1	chopexec	py	tox/T3D_1_12/T3D_operators/sdf/chopexec1.py	2026-09-21 05:18:06 UTC				151	-80	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/sdf/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/sdf/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/sdf/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/sdf/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/sdf	base	tox	tox/T3D_1_12/T3D_operators/sdf.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-1475	5225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/glsl1_compute2	text	glsl	tox/T3D_1_12/T3D_operators/reorder/glsl1_compute2.glsl	2026-09-21 05:18:06 UTC				-290	355	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/glsl1_compute1	text	glsl	tox/T3D_1_12/T3D_operators/reorder/glsl1_compute1.glsl	2026-09-21 05:18:06 UTC				50	225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/T3D_utils/keyboardin1_callbacks	text	py	tox/T3D_1_12/T3D_operators/reorder/T3D_utils/keyboardin1_callbacks.py	2026-09-21 05:18:06 UTC				0	-250	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/T3D_utils/bypass_execute	parexec	py	tox/T3D_1_12/T3D_operators/reorder/T3D_utils/bypass_execute.py	2026-09-21 05:18:06 UTC				0	-25	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/T3D_utils/T3DExt	text	py	tox/T3D_1_12/T3D_operators/reorder/T3D_utils/T3DExt.py	2026-09-21 05:18:06 UTC				0	-225	0.4500,0.2400,0.2400
/T3D_1_12/T3D_operators/reorder/T3D_utils	base	tox	tox/T3D_1_12/T3D_operators/reorder/T3D_utils.tox	2026-09-21 05:18:06 UTC		1	2025.33230	-550	-450	0.4500,0.2400,0.2400
